compte;libelle;text
7;NAFTIDROFURYL OXALATE - NAFTILUX Gélule 200mg Bt 20;NAFTIDROFURYL OXALATE - NAFTILUX Gélule 200mg Bt 20
7;NAFTIDROFURYL OXALATE - PRAXILENE Comp pell 200mg Bt 20;NAFTIDROFURYL OXALATE - PRAXILENE Comp pell 200mg Bt 20
7;TRIMEBUTINE MALEATE - COLOSPASMYL 200mg Comp. Sec. Bt 17;TRIMEBUTINE MALEATE - COLOSPASMYL 200mg Comp. Sec. Bt 15
7;TRIMEBUTINE MALEATE - DEBRICOL 200mg Comp.Séc. Bt 20;TRIMEBUTINE MALEATE - DEBRICOL 200mg Comp.Séc. Bt 20
7;TRIMEBUTINE MALEATE - DEBRIDAT Comp pell 200mg Bt 17;TRIMEBUTINE MALEATE - DEBRIDAT Comp pell 200mg Bt 15
7;NANDROLONE - KERATYL Collyre 1% Fl 5ml;NANDROLONE - KERATYL Collyre 1% Fl 5ml
7;LEVONORGESTREL - MICROGYNON  30µgr Comp enr. Bt 3 plaquettes 21;LEVONORGESTREL - MICROGYNON  30µgr Comp enr. Bt 3 plaquettes 21
7;LEVONORGESTREL - MICROVAL Comp 30µgr Bt 28;LEVONORGESTREL - MICROVAL Comp 30µgr Bt 28
7;LEVONORGESTREL - MICROVAL Comp 30µgr Bt 3 plaquettes 28;LEVONORGESTREL - MICROVAL Comp 30µgr Bt 3 plaquettes 28
7;LEVONORGESTREL - MICROVAL Comp 30µgr Bt 3 plaquettes 28;LEVONORGESTREL - MICROVAL Comp 30µgr Bt 3 plaquettes 28
7;NAPROXENE - XENAR Gel derm Tb 50gr;NAPROXENE - XENAR Gel derm Tb 50gr
7;NEDOCROMIL SEL SODIQUE - TILADE MENTHOL Aérosol 2mg/dose;NEDOCROMIL SEL SODIQUE - TILADE MENTHOL Aérosol 2mg/dose
7;BACITRACINE/NEOMYCINE / POLYMYXINE - CEBEMYXINE Pde Opht Tb 5gr;BACITRACINE/NEOMYCINE / POLYMYXINE - CEBEMYXINE Pde Opht Tb 5gr
7;NEOMYCINE / POLYMYXINE B / NYSTATINE - POLYGINAX Caps Gyn Bt 6;NEOMYCINE / POLYMYXINE B / NYSTATINE - POLYGINAX Caps Gyn Bt 6
7;NETILMICINE SULFATE - NETROMICINE Amp Inj 100mg 1ml Bt 1;NETILMICINE SULFATE - NETROMICINE Amp Inj 100mg 1ml Bt 1
7;NETILMICINE SULFATE - NETROMICINE Amp inj 150mg/1.5ml Bt 1;NETILMICINE SULFATE - NETROMICINE Amp inj 150mg/1.5ml Bt 1
7;NETILMICINE SULFATE - NETROMICINE  Amp inj 25mg 1ml Bt 1;NETILMICINE SULFATE - NETROMICINE  Amp inj 25mg 1ml Bt 1
7;NETILMICINE SULFATE - NETROMICINE  Amp inj 50mg 2ml Bt 1;NETILMICINE SULFATE - NETROMICINE  Amp inj 50mg 2ml Bt 1
7;NIAPRAZINE - NOPRON Sirop Enf Fl 150ml;NIAPRAZINE - NOPRON Sirop Enf Fl 150ml
7;NICARDIPINE CHLORHYDRATE - LOXEN Comp sec 20mg Bt 30;NICARDIPINE CHLORHYDRATE - LOXEN Comp sec 20mg Bt 30
7;NICARDIPINE CHLORHYDRATE - LOXEN LP Gélule 50mg Bt 60;NICARDIPINE CHLORHYDRATE - LOXEN LP Gélule 50mg Bt 60
7;NITROXOLINE - NIBIOL FORTE Comp enr 100mg Bt 50;NITROXOLINE - NIBIOL FORTE Comp enr 100mg Bt 50
7;NORETHISTERONE  ACETATE - PRIMOLUT-NOR Comp sec 10mg Bt 30;NORETHISTERONE  ACETATE - PRIMOLUT-NOR Comp sec 10mg Bt 30
7;FLUOROQUINOLONE 2EME GENE. - CHIBROXINE Collyre 0.3% Fl 5ml;FLUOROQUINOLONE 2EME GENE. - CHIBROXINE Collyre 0.3% Fl 5ml
7;FLUOROQUINOLONE 2EME GENE. - CILOXAN Collyre 0.3% Fl 5ml;FLUOROQUINOLONE 2EME GENE. - CILOXAN Collyre 0.3% Fl 5ml
7;FLUOROQUINOLONE 2EME GENE. - CIPRO Collyre 0.3% Fl 5ml;FLUOROQUINOLONE 2EME GENE. - CIPRO Collyre 0.3% Fl 5ml
7;FLUOROQUINOLONE 2EME GENE. - EXOCINE Collyre 3mg/ml Fl 5ml;FLUOROQUINOLONE 2EME GENE. - EXOCINE Collyre 3mg/ml Fl 5ml
7;FLUOROQUINOLONE 2EME GENE. - FLOXAMED Collyre 0.3% 5ml;FLUOROQUINOLONE 2EME GENE. - FLOXAMED Collyre 0.3% 5ml
7;FLUOROQUINOLONE 2EME GENE. - OFLOCOL Collyre 0.3% Fl 5ml;FLUOROQUINOLONE 2EME GENE. - OFLOCOL Collyre 0.3% Fl 5ml
7;FLUOROQUINOLONE 2EME GENE. - OFLOCOL Collyre 1,5mg/0,5ml Ophtadose Bt 17;FLUOROQUINOLONE 2EME GENE. - OFLOCOL Collyre 1,5mg/0,5ml Ophtadose Bt 15
7;FLUOROQUINOLONE 2EME GENE. - OKACIN Collyre 0,3% Fl 5ml;FLUOROQUINOLONE 2EME GENE. - OKACIN Collyre 0,3% Fl 5ml
7;FLUOROQUINOLONE 2EME GENE. - OKACIN Collyre 0,3% Fl 5ml;FLUOROQUINOLONE 2EME GENE. - OKACIN Collyre 0,3% Fl 5ml
7;OLANZAPINE - OLANZA 10mg Comp.Pell. Bt 30;OLANZAPINE - OLANZA 10mg Comp.Pell. Bt 30
7;OLANZAPINE - OLANZA 10mg Comp.Pell. Bt 30;OLANZAPINE - OLANZA 10mg Comp.Pell. Bt 30
7;OLANZAPINE - VAINCOR Comp enr 10mg Bt 28;OLANZAPINE - VAINCOR Comp enr 10mg Bt 28
7;OLANZAPINE - ZYPREXA Comp enr 10mg Bt 28;OLANZAPINE - ZYPREXA Comp enr 10mg Bt 28
7;OLANZAPINE - OLANZA  5mg Comp.Pell. Bt 30;OLANZAPINE - OLANZA  5mg Comp.Pell. Bt 30
7;OLANZAPINE - OLANZA  5mg Comp.Pell. Bt 30;OLANZAPINE - OLANZA  5mg Comp.Pell. Bt 30
7;OLANZAPINE - VAINCOR Comp enr 5mg Bt 28;OLANZAPINE - VAINCOR Comp enr 5mg Bt 28
7;OLANZAPINE - ZYPREXA Comp enr 5mg Bt 28;OLANZAPINE - ZYPREXA Comp enr 5mg Bt 28
7;OLSALAZINE SODIQUE - DIPENTUM Gélule 250mg Bt 100;OLSALAZINE SODIQUE - DIPENTUM Gélule 250mg Bt 100
7;CUIVRE / FER / MANGANESE - TOT'HEMA Amp Buv 10ml Bt 20;CUIVRE / FER / MANGANESE - TOT'HEMA Amp Buv 10ml Bt 20
7;ORLISTAT - XENICAL Gélule 120mg Bt 84;ORLISTAT - XENICAL Gélule 120mg Bt 84
7;OXAZEPAM - SERESTA Comp 10mg Bt 27;OXAZEPAM - SERESTA Comp 10mg Bt 25
7;OXAZEPAM - SERESTA Comp sec 50mg B/20;OXAZEPAM - SERESTA Comp sec 50mg B/20
7;BENZODODECINIUM - PRORHINEL Sol Nasale Bt 10 Amp;BENZODODECINIUM - PRORHINEL Sol Nasale Bt 10 Amp
7;OXYBUTYNINE CHLORURE - DITROPAN Comp 5 mg Bt 60;OXYBUTYNINE CHLORURE - DITROPAN Comp 5 mg Bt 60
7;OXYBUTYNINE CHLORURE - DRIPTANE Comp sec 5mg Bt 60;OXYBUTYNINE CHLORURE - DRIPTANE Comp sec 5mg Bt 60
7;PANAX GINSENG POUDRE - GINSENG ALFA Gélule 500mg Bt 32;PANAX GINSENG POUDRE - GINSENG ALFA Gélule 500mg Bt 32
7;PARACETAMOL/PSEUDOEPHEDRINE/TRIPROLIDINE - ACTIFED Comp  Bt 20;PARACETAMOL/PSEUDOEPHEDRINE/TRIPROLIDINE - ACTIFED Comp  Bt 20
7;PARACETAMOL/PSEUDOEPHEDRINE/TRIPROLIDINE - ACTIFED Comp 300mg Bt 20;PARACETAMOL/PSEUDOEPHEDRINE/TRIPROLIDINE - ACTIFED Comp 300mg Bt 20
7;PARACETAMOL/PSEUDOEPHEDRINE/TRIPROLIDINE - ACTIFED Rhume et Fièvre Comp  Bt 16;PARACETAMOL/PSEUDOEPHEDRINE/TRIPROLIDINE - ACTIFED Rhume et Fièvre Comp  Bt 16
7;PARACETAMOL/PSEUDOEPHEDRINE/TRIPROLIDINE - COLDEX Comp 300mg Bt 20;PARACETAMOL/PSEUDOEPHEDRINE/TRIPROLIDINE - COLDEX Comp 300mg Bt 20
7;PARACETAMOL/PSEUDOEPHEDRINE/TRIPROLIDINE - TRIFED PLUS Comp Bt 20;PARACETAMOL/PSEUDOEPHEDRINE/TRIPROLIDINE - TRIFED PLUS Comp Bt 20
7;FOLLITROPINE ALFA - GONAL F Pdre Inj 450 UI/0,75ml fl +ser 1ml + 6 ser ( (F);FOLLITROPINE ALFA - GONAL F Pdre Inj 450 UI/0,75ml fl +ser 1ml + 6 ser ( (F)
7;FOLLITROPINE ALFA - GONAL-F PEN 450UI/0.75ml Sol. Inj. Bt 1 Stylo Pre-Rempli/0.75ml +7 Aig.;FOLLITROPINE ALFA - GONAL-F PEN 450UI/0.75ml Sol. Inj. Bt 1 Stylo Pre-Rempli/0.75ml +7 Aig.
7;FOLLITROPINE ALFA - GONAL F Pdre Inj 1050 UI/1,75ml  fl +ser 2ml + 15ser (F);FOLLITROPINE ALFA - GONAL F Pdre Inj 1050 UI/1,75ml  fl +ser 2ml + 15ser (F)
7;PARACETAMOL - EFFERALGAN Suppo 600mg Bt 10;PARACETAMOL - EFFERALGAN Suppo 600mg Bt 10
7;PARACETAMOL - PARACETAMOL IPS AD 600mg Suppo Bt 10;PARACETAMOL - PARACETAMOL IPS AD 600mg Suppo Bt 10
7;CHONDROITINE SULFATE SODIQUE - STRUCTUM Gélule 500mg Bt 60;CHONDROITINE SULFATE SODIQUE - STRUCTUM Gélule 500mg Bt 60
7;PARACETAMOL - DOLIPRANE Suppo 200mg Bt 10;PARACETAMOL - DOLIPRANE Suppo 200mg Bt 10
7;PARACETAMOL - DOLIPRANE Suppo 300mg Bt 10;PARACETAMOL - DOLIPRANE Suppo 300mg Bt 10
7;PARACETAMOL - EFFERALGAN Suppo Gd Enf. 300mg Bt 10;PARACETAMOL - EFFERALGAN Suppo Gd Enf. 300mg Bt 10
7;PARACETAMOL - PARACETAMOL IPS GRAND ENF 300mg Suppo Bt 10;PARACETAMOL - PARACETAMOL IPS GRAND ENF 300mg Suppo Bt 10
7;PARACETAMOL - ANALGAN Suppo 170mg Bt 10;PARACETAMOL - ANALGAN Suppo 170mg Bt 10
7;PARACETAMOL - DOLIPRANE Suppo 150mg Bt 10;PARACETAMOL - DOLIPRANE Suppo 150mg Bt 10
7;PARACETAMOL - EFFERALGAN Suppo Jeune Enf 150mg Bt 10;PARACETAMOL - EFFERALGAN Suppo Jeune Enf 150mg Bt 10
7;PARACETAMOL - PARACETAMOL IPS JEUNE ENF 150mg Suppo Bt 10;PARACETAMOL - PARACETAMOL IPS JEUNE ENF 150mg Suppo Bt 10
7;PARACETAMOL - ANALGAN Suppo 80mg Bt 10;PARACETAMOL - ANALGAN Suppo 80mg Bt 10
7;PARACETAMOL - DOLIPRANE Suppo 100mg Bt 10;PARACETAMOL - DOLIPRANE Suppo 100mg Bt 10
7;PARACETAMOL - EFFERALGAN Suppo 80mg Bt 10;PARACETAMOL - EFFERALGAN Suppo 80mg Bt 10
7;PARACETAMOL - PARACETAMOL IPS NOUR 80mg suppo Bt 10;PARACETAMOL - PARACETAMOL IPS NOUR 80mg suppo Bt 10
7;ASCORBIQUE ACIDE / PARACETAMOL - DOLIPRANE VIT C 500mg/150mg Comp efferv. Bt 16;ASCORBIQUE ACIDE / PARACETAMOL - DOLIPRANE VIT C 500mg/150mg Comp efferv. Bt 16
7;ASCORBIQUE ACIDE / PARACETAMOL - EFFERALGAN VIT C Comp  Bt 20;ASCORBIQUE ACIDE / PARACETAMOL - EFFERALGAN VIT C Comp  Bt 20
7;ASCORBIQUE ACIDE / PARACETAMOL - PARACETAMOL IPS VITAMINE C 330mg Comp efferv Bt 2x10;ASCORBIQUE ACIDE / PARACETAMOL - PARACETAMOL IPS VITAMINE C 330mg Comp efferv Bt 2x10
7;PARACETAMOL - ADOL 100mg/ml Gouttes.Buv. Fl 15ml;PARACETAMOL - ADOL 100mg/ml Gouttes.Buv. Fl 15ml
7;PARACETAMOL - PARADOL Sol Buv 6.5% Fl 120ml;PARACETAMOL - PARADOL Sol Buv 6.5% Fl 120ml
7;PAROXETINE CHLORHYDRATE - DEPROXYL 20mg Comp. Pell. Sec. Bt 14;PAROXETINE CHLORHYDRATE - DEPROXYL 20mg Comp. Pell. Sec. Bt 14
7;PAROXETINE CHLORHYDRATE - DEPROXYL 20mg Comp. Pell. Sec. Bt 30;PAROXETINE CHLORHYDRATE - DEPROXYL 20mg Comp. Pell. Sec. Bt 30
7;PAROXETINE CHLORHYDRATE - DEROXAT Comp pell 20mg Bt 14;PAROXETINE CHLORHYDRATE - DEROXAT Comp pell 20mg Bt 14
7;PAROXETINE CHLORHYDRATE - DIVARIUS Comp pell 20mg Bt 14;PAROXETINE CHLORHYDRATE - DIVARIUS Comp pell 20mg Bt 14
7;PAROXETINE CHLORHYDRATE - DIVARIUS Comp pell 20mg Bt 28;PAROXETINE CHLORHYDRATE - DIVARIUS Comp pell 20mg Bt 28
7;PAROXETINE CHLORHYDRATE - PAREXAT Comp 20mg Bt 30;PAROXETINE CHLORHYDRATE - PAREXAT Comp 20mg Bt 30
7;PAROXETINE CHLORHYDRATE - PAREXAT Comp pell 20mg Bt 14;PAROXETINE CHLORHYDRATE - PAREXAT Comp pell 20mg Bt 14
7;PAROXETINE CHLORHYDRATE - PAROXINE 20mg Comp.Pell.Séc. Bt 14;PAROXETINE CHLORHYDRATE - PAROXINE 20mg Comp.Pell.Séc. Bt 14
7;PAROXETINE CHLORHYDRATE - PAROXINE 20mg Comp.Pell.Séc. Bt 28;PAROXETINE CHLORHYDRATE - PAROXINE 20mg Comp.Pell.Séc. Bt 28
7;PAROXETINE CHLORHYDRATE - PAXETIN 20mg Comp. Pell. Sec. Bt 30;PAROXETINE CHLORHYDRATE - PAXETIN 20mg Comp. Pell. Sec. Bt 30
7;PERMETHRINE - CHARLIEU ANTI POUX Lotion 0.2%  FL 150ml;PERMETHRINE - CHARLIEU ANTI POUX Lotion 0.2%  FL 150ml
7;PEROXYDE DE BENZOYLE - CUTACNYL 10 Lotion 10% Fl 40ml;PEROXYDE DE BENZOYLE - CUTACNYL 10 Lotion 10% Fl 40ml
7;PEROXYDE DE BENZOYLE - CUTACNYL 5 Lotion 5% Fl 40ml;PEROXYDE DE BENZOYLE - CUTACNYL 5 Lotion 5% Fl 40ml
7;PEROXYDE DE BENZOYLE - PANOXYL Gel 10% Tb 40gr;PEROXYDE DE BENZOYLE - PANOXYL Gel 10% Tb 40gr
7;PEROXYDE DE BENZOYLE - SOLUGEL Gel Derm 8% Tb 45gr;PEROXYDE DE BENZOYLE - SOLUGEL Gel Derm 8% Tb 45gr
7;PEROXYDE D' HYDROGENE - PEROX Pulvérisateur Fl 120ml;PEROXYDE D' HYDROGENE - PEROX Pulvérisateur Fl 120ml
7;HAMAMELIS/PHENAZONE/TANNIQUE ACIDE - H.E.C Pde Derm/Nas Tb 25gr;HAMAMELIS/PHENAZONE/TANNIQUE ACIDE - H.E.C Pde Derm/Nas Tb 25gr
7;PHENIRAMINE MALEATE - LRJ Collyre Fl 10ml;PHENIRAMINE MALEATE - LRJ Collyre Fl 10ml
7;ALUMINIUM OXYDE / MAGNESIUM  OXYDE / OXETACAINE - MUTESA Susp Buv Fl 200ml;ALUMINIUM OXYDE / MAGNESIUM  OXYDE / OXETACAINE - MUTESA Susp Buv Fl 200ml
7;PHLOROGLUCINOL / PHLOROGLUCINOL TRIMETHYL - SPASFON Comp enr Bt 30;PHLOROGLUCINOL / PHLOROGLUCINOL TRIMETHYL - SPASFON Comp enr Bt 30
7;PHLOROGLUCINOL - AnaSpasm-Oro 80mg Comp.Orodispersible Bt 10;PHLOROGLUCINOL - AnaSpasm-Oro 80mg Comp.Orodispersible Bt 10
7;PHLOROGLUCINOL - PHLOROGLUCINOL 80mg Comp.Orodisp.Bt 10;PHLOROGLUCINOL - PHLOROGLUCINOL 80mg Comp.Orodisp.Bt 10
7;PHLOROGLUCINOL - PHLOROGLUCINOL WINTHROP 80mg Comp.Orodisp. Bt 10;PHLOROGLUCINOL - PHLOROGLUCINOL WINTHROP 80mg Comp.Orodisp. Bt 10
7;PHLOROGLUCINOL - SPASFON LYOC Comp 80 mg Bt 10;PHLOROGLUCINOL - SPASFON LYOC Comp 80 mg Bt 10
7;PHLOROGLUCINOL - SPASMOCALM 80mg Comp.Orodispers. Bt 20;PHLOROGLUCINOL - SPASMOCALM 80mg Comp.Orodispers. Bt 20
7;PHLOROGLUCINOL / PHLOROGLUCINOL TRIMETHYL - SPASFON Suppo Bt 10;PHLOROGLUCINOL / PHLOROGLUCINOL TRIMETHYL - SPASFON Suppo Bt 10
7;PHYTOMENADIONE - VITAMINE  K1 Comp 10mg B/20;PHYTOMENADIONE - VITAMINE  K1 Comp 10mg B/20
7;CAFEINE/PARACETAMOL/PHENACETINE/QUININE - CALMEX Cachet Bt 6;CAFEINE/PARACETAMOL/PHENACETINE/QUININE - CALMEX Cachet Bt 6
7;PIMETHIXENE - CALMIXENE Sirop 1mg/càc Fl 150ml;PIMETHIXENE - CALMIXENE Sirop 1mg/càc Fl 150ml
7;PIMETHIXENE - CALMIXENE Sirop Fl 150ml;PIMETHIXENE - CALMIXENE Sirop Fl 150ml
7;PIMOZIDE - ORAP Comp 4mg Bt 30;PIMOZIDE - ORAP Comp 4mg Bt 30
7;PINAVERIUM BROMURE - DICETEL Comp pel 50mg B/20;PINAVERIUM BROMURE - DICETEL Comp pel 50mg B/20
7;PINDOLOL - VISKEN Comp 5 mg Bt 30;PINDOLOL - VISKEN Comp 5 mg Bt 30
7;PINDOLOL - VISKEN Comp 5 mg Bt 50;PINDOLOL - VISKEN Comp 5 mg Bt 50
7;PIPAMPERONE - DIPIPERON Comp 40mg Bt 20;PIPAMPERONE - DIPIPERON Comp 40mg Bt 20
7;PIRACETAM - AXONYL Sol Buv 1gr/5ml Fl 125ml;PIRACETAM - AXONYL Sol Buv 1gr/5ml Fl 125ml
7;PIRACETAM - NOOTROPYL Sol Buv 20% Fl 125ml;PIRACETAM - NOOTROPYL Sol Buv 20% Fl 125ml
7;PIRACETAM - PIRACET Sol Buv 20% Fl 125ml;PIRACETAM - PIRACET Sol Buv 20% Fl 125ml
7;PIRACETAM - NOOTROPYL Amp Inj 1gr 5ml Bt 12;PIRACETAM - NOOTROPYL Amp Inj 1gr 5ml Bt 12
7;PIRACETAM - NOOTROPYL Comp pell 800mg Bt 47;PIRACETAM - NOOTROPYL Comp pell 800mg Bt 45
7;PIRACETAM - NOOTROPYL Comp pell 800mg Bt 47;PIRACETAM - NOOTROPYL Comp pell 800mg Bt 45
7;PIRACETAM - PIRACET Comp 800mg Bt 60;PIRACETAM - PIRACET Comp 800mg Bt 60
7;PIRACETAM - NOOTROPYL Gélule 400mg Bt 60;PIRACETAM - NOOTROPYL Gélule 400mg Bt 60
7;PIRACETAM - PIRACET Comp 400mg Bt 60;PIRACETAM - PIRACET Comp 400mg Bt 60
7;PIRETANIDE - EURELIX Gélule Ret 6mg Bt 30;PIRETANIDE - EURELIX Gélule Ret 6mg Bt 30
7;PIRIBEDIL - TRIVASTAL RET Comp enr 50mg Bt 30;PIRIBEDIL - TRIVASTAL RET Comp enr 50mg Bt 30
7;PIROXICAM - BRUXICAM  Crème derm Tb 30gr;PIROXICAM - BRUXICAM  Crème derm Tb 30gr
7;PIROXICAM - PAINOXAM Crème Derm Tb 30gr;PIROXICAM - PAINOXAM Crème Derm Tb 30gr
7;PIROXICAM - ARTHROSYL 20mg Gél. Bt 20;PIROXICAM - ARTHROSYL 20mg Gél. Bt 20
7;PIROXICAM - CYCLADOL Comp 20mg Bt 14;PIROXICAM - CYCLADOL Comp 20mg Bt 14
7;PIROXICAM - CYCLADOL Comp eff. 20mg Bt 14;PIROXICAM - CYCLADOL Comp eff. 20mg Bt 14
7;PIROXICAM - CYCLODEX 20mg Comp.Séc. Bt 14;PIROXICAM - CYCLODEX 20mg Comp.Séc. Bt 14
7;PIROXICAM - FELDENE DISPERSIBLE Comp 20mg Bt 10;PIROXICAM - FELDENE DISPERSIBLE Comp 20mg Bt 10
7;PIROXICAM - FELDENE DISPERSIBLE Comp 20mg Bt 17;PIROXICAM - FELDENE DISPERSIBLE Comp 20mg Bt 15
7;PIROXICAM - FELDENE DISPERSIBLE Comp 20mg Bt 20;PIROXICAM - FELDENE DISPERSIBLE Comp 20mg Bt 20
7;PIROXICAM - FELDENE Gélule 20mg Bt 17;PIROXICAM - FELDENE Gélule 20mg Bt 15
7;PIROXICAM - INFLACED 20mg Gél. Bt 17;PIROXICAM - INFLACED 20mg Gél. Bt 15
7;PIROXICAM - PIROXEN DISPERSIBLE Comp 20mg Bt 12;PIROXICAM - PIROXEN DISPERSIBLE Comp 20mg Bt 12
7;PIROXICAM - PROXALYOC Comp soluble 20mg  Bt 10;PIROXICAM - PROXALYOC Comp soluble 20mg  Bt 10
7;PIROXICAM - ROXAM 20mg Gel. Bt 17;PIROXICAM - ROXAM 20mg Gel. Bt 15
7;PIROXICAM - ROXAM Gélule 20mg Bt 14;PIROXICAM - ROXAM Gélule 20mg Bt 14
7;PIROXICAM - ARTHROSYL 0.5% Gel Derm.Tb 50gr;PIROXICAM - ARTHROSYL 0.5% Gel Derm.Tb 50gr
7;OLANZAPINE - VAINCOR  Comp 7,5mg enr séc Bt 28;OLANZAPINE - VAINCOR  Comp 7,5mg enr séc Bt 28
7;PIVMECILLINAM CHLORHYDRATE - SELEXID Comp enr 200mg Bt 12;PIVMECILLINAM CHLORHYDRATE - SELEXID Comp enr 200mg Bt 12
7;PIVMECILLINAM CHLORHYDRATE - SELEXID Comp enr 200mg Bt 12;PIVMECILLINAM CHLORHYDRATE - SELEXID Comp enr 200mg Bt 12
7;PIZOTIFENE - PIZOFEN Comp 0.5mg Bt 30;PIZOTIFENE - PIZOFEN Comp 0.5mg Bt 30
7;AUBEPINE - ARKOGELULE AUBELINE Gélule Fl 47;AUBEPINE - ARKOGELULE AUBELINE Gélule Fl 45
7;POVIDONE IODEE - BETADINE SCRUB 4% Sol Ext FL/500ml;POVIDONE IODEE - BETADINE SCRUB 4% Sol Ext FL/500ml
7;POVIDONE IODEE - BETADINE SCRUB Sol Moussante 4%  Fl 125ml;POVIDONE IODEE - BETADINE SCRUB Sol Moussante 4%  Fl 125ml
7;POTASSIUM CHLORURE - KALEORID Comp 600mg Bt 30;POTASSIUM CHLORURE - KALEORID Comp 600mg Bt 30
7;PANCREAS ORIGINE PORC POUDRE - CREON 12000 U 150mg Gélule Fl 60;PANCREAS ORIGINE PORC POUDRE - CREON 12000 U 150mg Gélule Fl 60
7;STATINES PREMIER PALIER - ATOR  Comp Pell. 10mg Bt 28;STATINES PREMIER PALIER - ATOR  Comp Pell. 10mg Bt 28
7;STATINES PREMIER PALIER - ATOR 10mg Comp. Pell. Bt 56;STATINES PREMIER PALIER - ATOR 10mg Comp. Pell. Bt 56
7;STATINES PREMIER PALIER - ATOR 10mg Comp.Pell. Bt 91;STATINES PREMIER PALIER - ATOR 10mg Comp.Pell. Bt 91
7;STATINES PREMIER PALIER - ATORVEX 10mg Comp pell Fl 30;STATINES PREMIER PALIER - ATORVEX 10mg Comp pell Fl 30
7;STATINES PREMIER PALIER - ATORVEX 10mg Comp.Pell. Fl 90;STATINES PREMIER PALIER - ATORVEX 10mg Comp.Pell. Fl 90
7;STATINES PREMIER PALIER - CRESTOR 5mg Comp. Pell. Bt 28;STATINES PREMIER PALIER - CRESTOR 5mg Comp. Pell. Bt 28
7;STATINES PREMIER PALIER - CRESTOR 5mg Comp.Pell. Bt 30;STATINES PREMIER PALIER - CRESTOR 5mg Comp.Pell. Bt 30
7;STATINES PREMIER PALIER - ELISOR Comp 20mg Bt 28;STATINES PREMIER PALIER - ELISOR Comp 20mg Bt 28
7;STATINES PREMIER PALIER - LESCOL Gélule 20mg Bt 28;STATINES PREMIER PALIER - LESCOL Gélule 20mg Bt 28
7;STATINES PREMIER PALIER - LESCOL Gélule 20mg Bt 28;STATINES PREMIER PALIER - LESCOL Gélule 20mg Bt 28
7;STATINES PREMIER PALIER - LIPICARD 20mg Comp.Pell.Séc. Bt 56;STATINES PREMIER PALIER - LIPICARD 20mg Comp.Pell.Séc. Bt 56
7;STATINES PREMIER PALIER - LIPICARD 20mg Comp.Pell.Séc. Bt 98;STATINES PREMIER PALIER - LIPICARD 20mg Comp.Pell.Séc. Bt 98
7;STATINES PREMIER PALIER - LIPICARD Comp pell sec 20mg Bt 28;STATINES PREMIER PALIER - LIPICARD Comp pell sec 20mg Bt 28
7;STATINES PREMIER PALIER - LUVINSTA 20mg Gél. Bt 30;STATINES PREMIER PALIER - LUVINSTA 20mg Gél. Bt 30
7;STATINES PREMIER PALIER - PRAVASTATIN Comp 20mg Bt 30;STATINES PREMIER PALIER - PRAVASTATIN Comp 20mg Bt 30
7;STATINES PREMIER PALIER - PRAVASTATINE WINTHROP 20mg Comp séc Bt 28;STATINES PREMIER PALIER - PRAVASTATINE WINTHROP 20mg Comp séc Bt 28
7;STATINES PREMIER PALIER - REDULIP 20mg Comp.Pell.Séc. Bt 90;STATINES PREMIER PALIER - REDULIP 20mg Comp.Pell.Séc. Bt 90
7;STATINES PREMIER PALIER - REDULIP Comp pell  sec 20mg Bt 30;STATINES PREMIER PALIER - REDULIP Comp pell  sec 20mg Bt 30
7;STATINES PREMIER PALIER - SIMVASTATINE WINTHROP 20mg Comp. Pell. Bt 30;STATINES PREMIER PALIER - SIMVASTATINE WINTHROP 20mg Comp. Pell. Bt 30
7;STATINES PREMIER PALIER - SIMVAX 20mg Comp pell séc Bt 30;STATINES PREMIER PALIER - SIMVAX 20mg Comp pell séc Bt 30
7;STATINES PREMIER PALIER - STATINOR  Comp Pell. 10mg Bt 28;STATINES PREMIER PALIER - STATINOR  Comp Pell. 10mg Bt 28
7;STATINES PREMIER PALIER - STATINOR 10mg Comp Pell. Bt 56;STATINES PREMIER PALIER - STATINOR 10mg Comp Pell. Bt 56
7;STATINES PREMIER PALIER - STATINOR 10mg Comp. Pell. Bt 30;STATINES PREMIER PALIER - STATINOR 10mg Comp. Pell. Bt 30
7;STATINES PREMIER PALIER - STATINOR 10mg Comp. Pell. Bt 60;STATINES PREMIER PALIER - STATINOR 10mg Comp. Pell. Bt 60
7;STATINES PREMIER PALIER - STATINOR 10mg Comp. Pell. Bt 90;STATINES PREMIER PALIER - STATINOR 10mg Comp. Pell. Bt 90
7;STATINES PREMIER PALIER - TAHOR Comp pell 10mg Bt 28;STATINES PREMIER PALIER - TAHOR Comp pell 10mg Bt 28
7;STATINES PREMIER PALIER - TAHOR Comp pell 10mg Bt 28;STATINES PREMIER PALIER - TAHOR Comp pell 10mg Bt 28
7;STATINES PREMIER PALIER - TAHOR Comp pell 10mg Bt 56;STATINES PREMIER PALIER - TAHOR Comp pell 10mg Bt 56
7;STATINES PREMIER PALIER - TAHOR Comp pell 10mg Bt 91;STATINES PREMIER PALIER - TAHOR Comp pell 10mg Bt 91
7;STATINES PREMIER PALIER - TORVA  Comp pell 10mg Bt 30;STATINES PREMIER PALIER - TORVA  Comp pell 10mg Bt 30
7;STATINES PREMIER PALIER - TORVA  Comp pell 10mg Bt 60;STATINES PREMIER PALIER - TORVA  Comp pell 10mg Bt 60
